time,stage,epoch,lr,train_loss,best_key,val_best,psnr_sr_rgb_sh0,psnr_sr_y_sh0,psnr_bi_rgb_sh0,psnr_bi_y_sh0,ssim_sr_rgb_sh0,ssim_bi_rgb_sh0,note
2026-03-12 07:12:34,s2_fp32,602,1.5e-05,0.5111726945638657,psnr_sr_rgb_sh0,30.257973667124176,30.257973667124176,30.395687535281713,28.411482217395942,28.491558444822328,0.8623314476013184,0.8190449512004853,val
2026-03-12 07:14:33,s2_fp32,603,1.5e-05,0.4895688170194626,psnr_sr_rgb_sh0,30.258401159747915,30.258401159747915,30.39605811999674,28.411482217395942,28.491558444822328,0.8623413294553757,0.8190449512004853,val
2026-03-12 07:16:31,s2_fp32,604,1.5e-05,0.5016447192430497,psnr_sr_rgb_sh0,30.258855409161583,30.258855409161583,30.39648635956962,28.411482217395942,28.491558444822328,0.862346910238266,0.8190449512004853,val
2026-03-12 07:18:30,s2_fp32,605,1.5e-05,0.49558143377304076,psnr_sr_rgb_sh0,30.259232463108745,30.259232463108745,30.396801736042843,28.411482217395942,28.491558444822328,0.8623568427562713,0.8190449512004853,val
2026-03-12 07:20:29,s2_fp32,606,1.5e-05,0.4933474260568619,psnr_sr_rgb_sh0,30.259728759513163,30.259728759513163,30.39724761827538,28.411482217395942,28.491558444822328,0.8623691761493683,0.8190449512004853,val
2026-03-12 07:22:28,s2_fp32,607,1.5e-05,0.4992480504512787,psnr_sr_rgb_sh0,30.260096458941742,30.260096458941742,30.39759399180849,28.411482217395942,28.491558444822328,0.8623742389678956,0.8190449512004853,val
2026-03-12 07:24:27,s2_fp32,608,1.5e-05,0.499157640337944,psnr_sr_rgb_sh0,30.260531844760653,30.260531844760653,30.39801714159244,28.411482217395942,28.491558444822328,0.8623860085010528,0.8190449512004853,val
2026-03-12 07:26:26,s2_fp32,609,1.5e-05,0.4952920025587082,psnr_sr_rgb_sh0,30.261021799990516,30.261021799990516,30.398436348811902,28.411482217395942,28.491558444822328,0.8623984390497208,0.8190449512004853,val
2026-03-12 07:28:25,s2_fp32,610,1.5e-05,0.492130868434906,psnr_sr_rgb_sh0,30.261431762997677,30.261431762997677,30.39879242599377,28.411482217395942,28.491558444822328,0.8624096101522446,0.8190449512004853,val
2026-03-12 07:30:23,s2_fp32,611,1.5e-05,0.5021399027109146,psnr_sr_rgb_sh0,30.261890956388367,30.261890956388367,30.399152515682616,28.411482217395942,28.491558444822328,0.862417197227478,0.8190449512004853,val
